# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T11:00:37.515Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
RAW,33.125,1,267,265,219,266,266,218,266.00,266.00,206.5,0
RAW,33.250,0,266,265,184,266,266,192,266.00,266.00,202.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.375,1,266,266,198,266,266,198,266.00,266.00,201.7,0
RAW,33.500,0,266,266,221,266,266,218,266.00,266.00,205.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.625,1,266,266,201,266,266,201,266.00,266.00,204.6,0
RAW,33.750,0,266,266,193,266,266,198,266.00,266.00,202.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,33.875,1,266,266,211,266,266,201,266.00,266.00,202.4,0
RAW,34.000,0,266,266,202,266,266,202,266.00,266.00,202.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.125,1,266,266,192,266,266,201,266.00,266.00,202.00,0
RAW,34.250,0,266,266,208,266,266,202,266.00,266.00,202.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.375,1,266,266,220,266,266,208,266.00,266.00,203.5,0
RAW,34.500,0,266,266,193,266,266,202,266.00,266.00,203.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,34.625,1,266,266,185,266,266,193,266.00,266.00,200.6,0
RAW,34.750,0,266,266,219,266,266,208,266.00,266.00,202.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
